 ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Annee:2023;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Numero de l'intervenant;Nom de l'intervenant;Numero sequentiel du lieu de la declaration;Annee;Mois;Nbr annuel de jours de prelevement;Volume annuel preleve (l);Volume moyen quotidien (l);Nombre de jour de prelevement;Volume dedie par lieu par scian;Volume total mensuel;Source du prelevement (description);Numero sequentiel d'utilisation de la declaration;Numero sequentiel du site de prelevement;Nom legal du lieu ou personne physique;Code scian par lieu par mois (code);Code scian par lieu par mois (description);Code scian par lieu par mois (groupe);Latitude DD Nad83 (site);Longitude DD Nad83 (site);Volume consomme par lieu par scian
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;1;61;312291000;5119524.6;27;144705000;144705000;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;2;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;3;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;4;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;5;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;6;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;7;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;8;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;9;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;10;61;312291000;5119524.6;0;0;0;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
11005246;LES ENTREPRISES DE STONEHAM INC.;46218;2023;11;61;312291000;5119524.6;17;71062000;71062000;Surface;46218;46218;Station touristique Stoneham;713920;Centres de ski;713920;47.01666667;-71.38333333;NULL
