 ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Annee:2013;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Numero de l'intervenant;Nom de l'intervenant;Numero sequentiel du lieu de la declaration;Annee;Mois;Nbr annuel de jours de prelevement;Volume annuel preleve (l);Volume moyen quotidien (l);Nombre de jour de prelevement;Volume dedie par lieu par scian;Volume total mensuel;Source du prelevement (description);Numero sequentiel d'utilisation de la declaration;Numero sequentiel du site de prelevement;Nom legal du lieu ou personne physique;Code scian par lieu par mois (code);Code scian par lieu par mois (description);Code scian par lieu par mois (groupe);Latitude DD Nad83 (site);Longitude DD Nad83 (site);Volume consomme par lieu par scian
Y2003431;Ville de Thetford-Mines;20066;2013;10;365;51481000;260258.06;31;3975000;3975000;Souterrain;133361;27229;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07769117;-71.47586278;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;11;365;51481000;260258.06;30;3565000;3565000;Souterrain;133362;27229;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07769117;-71.47586278;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;12;365;51481000;260258.06;31;3516000;3516000;Souterrain;133364;27229;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07769117;-71.47586278;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;1;365;626354000;1901322.58;31;56710000;56710000;Souterrain;133367;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;5;365;21480;89.64;31;1430;1430;NULL;133368;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;2;365;626354000;1901322.58;28;52420000;52420000;Souterrain;133369;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;3;365;626354000;1901322.58;31;55448000;55448000;Souterrain;133370;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;6;365;21480;89.64;30;1430;1430;NULL;133371;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;7;365;21480;89.64;31;1430;1430;NULL;133372;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
13426952;Municipalite de Saint-epiphane;20123;2013;1;365;5770000;19645.16;31;462000;462000;Souterrain;133373;27301;Station de purification Saint-epiphane;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;47.90761158;-69.34050289;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;4;365;626354000;1901322.58;30;54084000;54084000;Souterrain;133374;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;8;365;21480;89.64;31;1430;1430;NULL;133375;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;5;365;626354000;1901322.58;31;58941000;58941000;Souterrain;133376;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;9;365;21480;89.64;30;1430;1430;NULL;133377;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;6;365;626354000;1901322.58;30;50857000;50857000;Souterrain;133378;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;10;365;21480;89.64;31;1430;1430;NULL;133379;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;7;365;626354000;1901322.58;31;51857000;51857000;Souterrain;133380;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;11;365;21480;89.64;30;1430;1430;NULL;133381;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
30818603;Granules Combustibles Energex inc.;20130;2013;12;365;21480;89.64;31;1430;1430;NULL;133382;27310;Granules Combustibles Energex inc.;32199;Fab. de tous les autres produits en bois;3219  ;NULL;NULL;NULL
Y2003431;Ville de Thetford-Mines;20066;2013;8;365;626354000;1901322.58;31;46313000;46313000;Souterrain;133383;27228;Installation de production Thetford Mines (Black Lake);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.07916677;-71.47586294;NULL
Y2049747;Lallemand Solutions Sante inc.;20116;2013;1;12;71241000;6983000;1;6257000;6257000;NULL;133398;27291;Institut Rosell inc.;311990;Fab. de tous les autres aliments;31199 ;NULL;NULL;NULL
Y2049747;Lallemand Solutions Sante inc.;20116;2013;2;12;71241000;6983000;1;5582000;5582000;NULL;133399;27291;Institut Rosell inc.;311990;Fab. de tous les autres aliments;31199 ;NULL;NULL;NULL
Y2049747;Lallemand Solutions Sante inc.;20116;2013;3;12;71241000;6983000;1;5631000;5631000;NULL;133401;27291;Institut Rosell inc.;311990;Fab. de tous les autres aliments;31199 ;NULL;NULL;NULL
Y2049747;Lallemand Solutions Sante inc.;20116;2013;4;12;71241000;6983000;1;6273000;6273000;NULL;133402;27291;Institut Rosell inc.;311990;Fab. de tous les autres aliments;31199 ;NULL;NULL;NULL
13426952;Municipalite de Saint-epiphane;20123;2013;10;365;5770000;19645.16;31;416000;416000;Souterrain;133404;27301;Station de purification Saint-epiphane;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;47.90761158;-69.34050289;NULL
Y2049747;Lallemand Solutions Sante inc.;20116;2013;5;12;71241000;6983000;1;6983000;6983000;NULL;133405;27291;Institut Rosell inc.;311990;Fab. de tous les autres aliments;31199 ;NULL;NULL;NULL
25519257;Club Sports Belvedere inc.;20132;2013;6;40;16640000;416000;17;7072000;7072000;Souterrain;133406;27312;Club Sports Belvedere inc.;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.08387046;-77.79830933;NULL
Y2049747;Lallemand Solutions Sante inc.;20116;2013;6;12;71241000;6983000;1;5128000;5128000;NULL;133407;27291;Institut Rosell inc.;311990;Fab. de tous les autres aliments;31199 ;NULL;NULL;NULL
Y2049747;Lallemand Solutions Sante inc.;20116;2013;7;12;71241000;6983000;1;6976000;6976000;NULL;133408;27291;Institut Rosell inc.;311990;Fab. de tous les autres aliments;31199 ;NULL;NULL;NULL
Y0600209;Alphacasting inc.;20134;2013;4;251;21008400;83700;21;1757700;1757700;NULL;133432;27313;Alphacasting inc.;3315;Fonderies;331   ;NULL;NULL;NULL
25519257;Club Sports Belvedere inc.;20132;2013;5;137;45333000;621266.67;23;5421000;5421000;Surface;133422;27311;Club Sports Belvedere inc.;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.08905933;-77.79629231;NULL
25519257;Club Sports Belvedere inc.;20132;2013;6;137;45333000;621266.67;29;16107000;16107000;Surface;133423;27311;Club Sports Belvedere inc.;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.08905933;-77.79629231;NULL
25519257;Club Sports Belvedere inc.;20132;2013;7;137;45333000;621266.67;30;18638000;18638000;Surface;133424;27311;Club Sports Belvedere inc.;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.08905933;-77.79629231;NULL
25519257;Club Sports Belvedere inc.;20132;2013;8;137;45333000;621266.67;23;2980000;2980000;Surface;133425;27311;Club Sports Belvedere inc.;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.08905933;-77.79629231;NULL
25519257;Club Sports Belvedere inc.;20132;2013;9;137;45333000;621266.67;26;2041000;2041000;Surface;133426;27311;Club Sports Belvedere inc.;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.08905933;-77.79629231;NULL
25519257;Club Sports Belvedere inc.;20132;2013;10;137;45333000;621266.67;6;146000;146000;Surface;133427;27311;Club Sports Belvedere inc.;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.08905933;-77.79629231;NULL
Y0600209;Alphacasting inc.;20134;2013;1;251;21008400;83700;23;1925100;1925100;NULL;133428;27313;Alphacasting inc.;3315;Fonderies;331   ;NULL;NULL;NULL
Y0600209;Alphacasting inc.;20134;2013;6;251;21008400;83700;19;1590300;1590300;NULL;133435;27313;Alphacasting inc.;3315;Fonderies;331   ;NULL;NULL;NULL
Y0600209;Alphacasting inc.;20134;2013;7;251;21008400;83700;22;1841400;1841400;NULL;133436;27313;Alphacasting inc.;3315;Fonderies;331   ;NULL;NULL;NULL
Y2060548;Corporation internationale Masonite;20138;2013;7;365;1138923000;9720516.13;31;301336000;301336000;Surface;133505;27316;Industries Manufacturieres Megantic (Usine de contre-plaques rue Notre-Dame);321211;Usines de placages & contreplaques de feuillus;32121 ;45.57166667;-70.88166667;NULL
Y2060548;Corporation internationale Masonite;20138;2013;8;365;1138923000;9720516.13;31;130360000;130360000;Surface;133506;27316;Industries Manufacturieres Megantic (Usine de contre-plaques rue Notre-Dame);321211;Usines de placages & contreplaques de feuillus;32121 ;45.57166667;-70.88166667;NULL
Y2060548;Corporation internationale Masonite;20138;2013;9;365;1138923000;9720516.13;30;108822000;108822000;Surface;133507;27316;Industries Manufacturieres Megantic (Usine de contre-plaques rue Notre-Dame);321211;Usines de placages & contreplaques de feuillus;32121 ;45.57166667;-70.88166667;NULL
Y2060548;Corporation internationale Masonite;20138;2013;10;365;1138923000;9720516.13;31;84965000;84965000;Surface;133508;27316;Industries Manufacturieres Megantic (Usine de contre-plaques rue Notre-Dame);321211;Usines de placages & contreplaques de feuillus;32121 ;45.57166667;-70.88166667;NULL
Y2060548;Corporation internationale Masonite;20138;2013;11;365;1138923000;9720516.13;30;33407000;33407000;Surface;133509;27316;Industries Manufacturieres Megantic (Usine de contre-plaques rue Notre-Dame);321211;Usines de placages & contreplaques de feuillus;32121 ;45.57166667;-70.88166667;NULL
Y2060548;Corporation internationale Masonite;20138;2013;12;365;1138923000;9720516.13;31;35383000;35383000;Surface;133510;27316;Industries Manufacturieres Megantic (Usine de contre-plaques rue Notre-Dame);321211;Usines de placages & contreplaques de feuillus;32121 ;45.57166667;-70.88166667;NULL
Y2059454;Sanimax Lom inc.;20140;2013;1;365;825446000;3927838.71;31;57451000;57451000;Surface;133511;27318;Sanimax lom inc.;311614;Fonte graisse animale & transf. de viande carc.;31161 ;45.661554;-73.566639;57451000
Y2008795;Municipalite de Lac-des-ecorces;18800;2013;1;365;76235000;282548.39;31;6540000;6540000;Souterrain;139279;25151;Station d'eau potable - Lac-des-ecorces (Val-barrette);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.5034541;-75.35842044;NULL
Y2008795;Municipalite de Lac-des-ecorces;18800;2013;2;365;76235000;282548.39;28;6963000;6963000;Souterrain;139280;25151;Station d'eau potable - Lac-des-ecorces (Val-barrette);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.5034541;-75.35842044;NULL
Y2008795;Municipalite de Lac-des-ecorces;18800;2013;3;365;76235000;282548.39;31;8759000;8759000;Souterrain;139281;25151;Station d'eau potable - Lac-des-ecorces (Val-barrette);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.5034541;-75.35842044;NULL
Y2008795;Municipalite de Lac-des-ecorces;18800;2013;4;365;76235000;282548.39;30;5500000;5500000;Souterrain;139282;25151;Station d'eau potable - Lac-des-ecorces (Val-barrette);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.5034541;-75.35842044;NULL
Y2008795;Municipalite de Lac-des-ecorces;18800;2013;5;365;76235000;282548.39;31;6640000;6640000;Souterrain;139283;25151;Station d'eau potable - Lac-des-ecorces (Val-barrette);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.5034541;-75.35842044;NULL
