 ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Annee:2020;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Numero de l'intervenant;Nom de l'intervenant;Numero sequentiel du lieu de la declaration;Annee;Mois;Nbr annuel de jours de prelevement;Volume annuel preleve (l);Volume moyen quotidien (l);Nombre de jour de prelevement;Volume dedie par lieu par scian;Volume total mensuel;Source du prelevement (description);Numero sequentiel d'utilisation de la declaration;Numero sequentiel du site de prelevement;Nom legal du lieu ou personne physique;Code scian par lieu par mois (code);Code scian par lieu par mois (description);Code scian par lieu par mois (groupe);Latitude DD Nad83 (site);Longitude DD Nad83 (site);Volume consomme par lieu par scian
13427265;Ville de Sainte-Anne-des-Plaines;34290;2020;2;366;1073474000;3131225.81;29;82681000;82681000;Souterrain;342830;51792;Station de purification - Ste-Anne-des-Plaines;22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.75747515;-73.84938765;12402150
13427265;Ville de Sainte-Anne-des-Plaines;34290;2020;1;199;32852000;450300;26;556000;556000;Souterrain;342837;50832;Station de purification - Ste-Anne-des-Plaines;22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.76691949;-73.82939006;83400
13427265;Ville de Sainte-Anne-des-Plaines;34290;2020;2;199;32852000;450300;22;137000;137000;Souterrain;342840;50832;Station de purification - Ste-Anne-des-Plaines;22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.76691949;-73.82939006;20550
13427265;Ville de Sainte-Anne-des-Plaines;34290;2020;1;366;338779000;1650903.23;31;18269000;18269000;Souterrain;342841;51791;Station de purification - Ste-Anne-des-Plaines;22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.76085833;-73.81539347;2740350
13427265;Ville de Sainte-Anne-des-Plaines;34290;2020;2;366;338779000;1650903.23;29;17158000;17158000;Souterrain;342844;51791;Station de purification - Ste-Anne-des-Plaines;22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.76085833;-73.81539347;2573700
13429402;Ville de Lery;34261;2020;1;366;36665000;180233.33;31;2199000;2199000;Souterrain;342453;49294;Station de purification Lery-Chateaulyne (poste chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.36124842;-73.78916814;NULL
13429402;Ville de Lery;34261;2020;2;366;36665000;180233.33;29;1680000;1680000;Souterrain;342454;49294;Station de purification Lery-Chateaulyne (poste chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.36124842;-73.78916814;NULL
Y2008344;Ville de Warwick;34340;2020;1;366;452855000;2061645.16;31;48121000;48121000;Souterrain;343551;49168;Station de purification Warwick (post.chl.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213;45.92968392;-71.9899423;7218150
13436449;Municipalite de Saint-Jean-de-Dieu;34266;2020;1;366;44409000;162433.33;31;4652000;4652000;Souterrain;342505;52311;Station de purification Saint-Jean-de-Dieu;22131;Reseaux d'aqueduc & systemes d'irrigation;2213;48.01014;-69.0378;NULL
