 ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Annee:2014;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Numero de l'intervenant;Nom de l'intervenant;Numero sequentiel du lieu de la declaration;Annee;Mois;Nbr annuel de jours de prelevement;Volume annuel preleve (l);Volume moyen quotidien (l);Nombre de jour de prelevement;Volume dedie par lieu par scian;Volume total mensuel;Source du prelevement (description);Numero sequentiel d'utilisation de la declaration;Numero sequentiel du site de prelevement;Nom legal du lieu ou personne physique;Code scian par lieu par mois (code);Code scian par lieu par mois (description);Code scian par lieu par mois (groupe);Latitude DD Nad83 (site);Longitude DD Nad83 (site);Volume consomme par lieu par scian
90482043;Les Mines Opinaca ltee;21190;2014;2;365;5560000;30142.86;28;844000;844000;Souterrain;148346;28984;Propriete eleonore;212220;Extraction de minerais d'or & d'argent;21222 ;52.70511053;-76.06562963;NULL
13435193;Municipalite de Begin;21230;2014;1;365;49827000;162600;31;4126000;4126000;Souterrain;148357;29059;Poste d'eau potable de Begin;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.69379109;-71.36291181;NULL
31010135;Compagnie Westrock du Canada corp.;21231;2014;1;365;3337734000;55719000;31;0;316603000;Surface;148359;29061;Compagnie Rocktenn du Canada inc. (usine La Tuque);32213;Usines de carton;3221  ;47.45168;-72.82818;NULL
31010135;Compagnie Westrock du Canada corp.;21231;2014;1;365;3337734000;55719000;31;316603000;316603000;Surface;148360;29061;Compagnie Rocktenn du Canada inc. (usine La Tuque);48699;Tous les autres services, transport pipeline;4869  ;47.45168;-72.82818;NULL
31010135;Compagnie Westrock du Canada corp.;21231;2014;2;365;3337734000;55719000;28;0;278572000;Surface;148361;29061;Compagnie Rocktenn du Canada inc. (usine La Tuque);32213;Usines de carton;3221  ;47.45168;-72.82818;NULL
31010135;Compagnie Westrock du Canada corp.;21231;2014;2;365;3337734000;55719000;28;278572000;278572000;Surface;148362;29061;Compagnie Rocktenn du Canada inc. (usine La Tuque);48699;Tous les autres services, transport pipeline;4869  ;47.45168;-72.82818;NULL
90482043;Les Mines Opinaca ltee;21190;2014;4;353;21467000;77032.26;30;2255000;2255000;Souterrain;148312;28985;Propriete eleonore;212220;Extraction de minerais d'or & d'argent;21222 ;52.71341765;-76.0595997;NULL
90482043;Les Mines Opinaca ltee;21190;2014;2;353;21467000;77032.26;28;1870000;1870000;Souterrain;148310;28985;Propriete eleonore;212220;Extraction de minerais d'or & d'argent;21222 ;52.71341765;-76.0595997;NULL
90482043;Les Mines Opinaca ltee;21190;2014;3;353;21467000;77032.26;31;1870000;1870000;Souterrain;148311;28985;Propriete eleonore;212220;Extraction de minerais d'or & d'argent;21222 ;52.71341765;-76.0595997;NULL
13433743;Ville de Ville-Marie;19101;2014;1;362;314258000;984100;30;21498000;21498000;Souterrain;138969;25602;Systeme d'approvisionnement sans traitement Ville-marie;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;47.32360305;-79.43468541;21498000
