 ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Annee:2012;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Numero de l'intervenant;Nom de l'intervenant;Numero sequentiel du lieu de la declaration;Annee;Mois;Nbr annuel de jours de prelevement;Volume annuel preleve (l);Volume moyen quotidien (l);Nombre de jour de prelevement;Volume dedie par lieu par scian;Volume total mensuel;Source du prelevement (description);Numero sequentiel d'utilisation de la declaration;Numero sequentiel du site de prelevement;Nom legal du lieu ou personne physique;Code scian par lieu par mois (code);Code scian par lieu par mois (description);Code scian par lieu par mois (groupe);Latitude DD Nad83 (site);Longitude DD Nad83 (site);Volume consomme par lieu par scian
Y2006757;Ville de Saint-Jerome;16253;2012;3;366;21241000;130580.65;31;1004000;1004000;Souterrain;81237;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;1004000
Y2006757;Ville de Saint-Jerome;16253;2012;4;366;21241000;130580.65;30;1001000;1001000;Souterrain;81238;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;1001000
Y2006757;Ville de Saint-Jerome;16253;2012;5;366;21241000;130580.65;31;1376000;1376000;Souterrain;81239;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;1376000
Y2006757;Ville de Saint-Jerome;16253;2012;6;366;21241000;130580.65;30;1417000;1417000;Souterrain;81240;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;1417000
Y2006757;Ville de Saint-Jerome;16253;2012;7;366;21241000;130580.65;31;1655000;1655000;Souterrain;81241;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;1655000
Y2006757;Ville de Saint-Jerome;16253;2012;8;366;21241000;130580.65;31;1470000;1470000;Souterrain;81242;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;1470000
Y2006757;Ville de Saint-Jerome;16253;2012;9;366;21241000;130580.65;30;1445000;1445000;Souterrain;81243;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;1445000
Y2006757;Ville de Saint-Jerome;16253;2012;10;366;21241000;130580.65;31;2662000;2662000;Souterrain;81244;21359;Station de purification St-Jerome (Domaine Bertrand, POST.CHLO.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.7812477;-74.08139008;2662000
