13438510;Municipalite de la paroisse de Sainte-Rose-du-Nord;15051;2011;3;365;54358000;372233.33;31;4189000;4189000;Souterrain;67960;19622;Poste d'eau potable et reservoir Sainte-Rose-du-Nord;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.41274444;-70.58699722;NULL
13438510;Municipalite de la paroisse de Sainte-Rose-du-Nord;15051;2011;4;365;54358000;372233.33;30;4597000;4597000;Souterrain;67961;19622;Poste d'eau potable et reservoir Sainte-Rose-du-Nord;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.41274444;-70.58699722;NULL
13438510;Municipalite de la paroisse de Sainte-Rose-du-Nord;15051;2011;6;365;54358000;372233.33;30;4652000;4652000;Souterrain;67963;19622;Poste d'eau potable et reservoir Sainte-Rose-du-Nord;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.41274444;-70.58699722;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;8;186;197271050;1249234.38;16;17919430;17919430;Souterrain;31526;15266;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;9;186;197271050;1249234.38;15;15546300;15546300;Souterrain;31527;15266;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;11;186;197271050;1249234.38;15;14506810;14506810;Souterrain;31529;15266;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;3;179;197271050;1332516.67;15;16955950;16955950;Souterrain;31533;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;7;179;197271050;1332516.67;15;17919430;17919430;Souterrain;31537;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;8;179;197271050;1332516.67;15;17919430;17919430;Souterrain;31538;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;9;179;197271050;1332516.67;15;15546300;15546300;Souterrain;31539;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;10;179;197271050;1332516.67;15;19987750;19987750;Souterrain;31540;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13425210;Municipalite de Saint-elie-de-Caxton;12367;2011;6;365;61647220;212496.77;30;5193500;5193500;Souterrain;31557;15202;Station de purification (aut. trait.) Paroisse de Saint-elie;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.48215846;-72.9476814;NULL
Y2010676;Ville de Saint-Tite;12433;2011;11;365;845135000;3311666.67;30;74052000;74052000;Surface;31575;15270;Station de purification Saint-Tite (post.chl.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.76376604;-72.64156023;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;6;186;197271050;1249234.38;15;15013760;15013760;Souterrain;31524;15266;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;7;186;197271050;1249234.38;16;17919430;17919430;Souterrain;31525;15266;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;11;179;197271050;1332516.67;15;14506810;14506810;Souterrain;31541;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;12;179;197271050;1332516.67;15;14873260;14873260;Souterrain;31542;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
13425087;Municipalite de Saint-Mathieu-du-Parc;12428;2011;9;365;8181300;30370.97;30;564800;564800;Souterrain;31503;15264;Systeme d'approvisionnement sans traitement Saint-Mathieu-du-Parc (montagne #1);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.59653711;-72.84505492;NULL
13428586;Municipalite de la paroisse de Saint-Damien-de-Buckland;12429;2011;6;179;197271050;1332516.67;15;15013760;15013760;Souterrain;31536;15265;Station de purification St-Damien-de-Buckland (ajustement pH et chloration);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.6385449;-70.64835476;NULL
Y2064759;Ville de Granby;12268;2011;8;216;3406550;18074.19;28;480630;480630;Souterrain;31239;15067;Systeme d'approvisionnement d'eau potable  Verrieres St-Alexandre approv;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.44130185;-72.73530684;NULL
Y2064759;Ville de Granby;12268;2011;9;216;3406550;18074.19;5;87630;87630;Souterrain;31240;15067;Systeme d'approvisionnement d'eau potable  Verrieres St-Alexandre approv;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.44130185;-72.73530684;NULL
Y2064759;Ville de Granby;12268;2011;10;216;3406550;18074.19;0;0;0;Souterrain;31241;15067;Systeme d'approvisionnement d'eau potable  Verrieres St-Alexandre approv;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.44130185;-72.73530684;NULL
Y2064759;Ville de Granby;12268;2011;11;216;3406550;18074.19;0;0;0;Souterrain;31242;15067;Systeme d'approvisionnement d'eau potable  Verrieres St-Alexandre approv;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.44130185;-72.73530684;NULL
Y2064759;Ville de Granby;12268;2011;12;216;3406550;18074.19;0;0;0;Souterrain;31243;15067;Systeme d'approvisionnement d'eau potable  Verrieres St-Alexandre approv;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.44130185;-72.73530684;NULL
Y2064759;Ville de Granby;12266;2011;2;346;1172917000;4543700;28;118906000;118906000;Surface;31256;15065;Station de purification  Ville de Granby (station purification);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.37057374;-72.63454857;NULL
Y2064759;Ville de Granby;12266;2011;3;346;1172917000;4543700;31;135097000;135097000;Surface;31257;15065;Station de purification  Ville de Granby (station purification);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.37057374;-72.63454857;NULL
13425210;Municipalite de Saint-elie-de-Caxton;12367;2011;3;365;61647220;212496.77;31;6587400;6587400;Souterrain;31296;15202;Station de purification (aut. trait.) Paroisse de Saint-elie;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.48215846;-72.9476814;NULL
26439703;Inter-Cite Construction ltee;12466;2011;4;71;121805000;2156631.58;0;0;0;Surface;32314;15331;Carriere et usine de beton bitumineux (lots 42-B, 43-A, 43-B, 44-A, RG 1, ct Metabetchouan;21231;Extraction de pierre;2123  ;48.41944444;-72.04644444;NULL
26439703;Inter-Cite Construction ltee;12466;2011;5;71;121805000;2156631.58;0;0;0;Surface;32315;15331;Carriere et usine de beton bitumineux (lots 42-B, 43-A, 43-B, 44-A, RG 1, ct Metabetchouan;21231;Extraction de pierre;2123  ;48.41944444;-72.04644444;NULL
26439703;Inter-Cite Construction ltee;12466;2011;6;71;121805000;2156631.58;0;0;0;Surface;32316;15331;Carriere et usine de beton bitumineux (lots 42-B, 43-A, 43-B, 44-A, RG 1, ct Metabetchouan;21231;Extraction de pierre;2123  ;48.41944444;-72.04644444;NULL
26439703;Inter-Cite Construction ltee;12466;2011;7;71;121805000;2156631.58;3;4645000;4645000;Surface;32317;15331;Carriere et usine de beton bitumineux (lots 42-B, 43-A, 43-B, 44-A, RG 1, ct Metabetchouan;21231;Extraction de pierre;2123  ;48.41944444;-72.04644444;NULL
26439703;Inter-Cite Construction ltee;12466;2011;1;71;121805000;2156631.58;19;40976000;40976000;Surface;32311;15331;Carriere et usine de beton bitumineux (lots 42-B, 43-A, 43-B, 44-A, RG 1, ct Metabetchouan;21231;Extraction de pierre;2123  ;48.41944444;-72.04644444;NULL
13434386;Municipalite de la paroisse de Notre-Dame-du-Mont-Carmel;13294;2011;1;205;16119000;109258.06;31;3387000;3387000;Souterrain;45030;16711;Systeme d'approvisionnement sans traitement Notre-Dame-du-Mont-Carmel (rg St-Felix);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.4441003;-72.67297697;NULL
Y2007135;Ville de Sutton;12510;2011;3;55;3153000;119500;2;239000;239000;Surface;45035;15474;Station de purification Sutton (canton) - aut.traitement;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.09499585;-72.54897257;NULL
13434386;Municipalite de la paroisse de Notre-Dame-du-Mont-Carmel;13294;2011;2;205;16119000;109258.06;28;2058000;2058000;Souterrain;45039;16711;Systeme d'approvisionnement sans traitement Notre-Dame-du-Mont-Carmel (rg St-Felix);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.4441003;-72.67297697;NULL
13434386;Municipalite de la paroisse de Notre-Dame-du-Mont-Carmel;13294;2011;3;205;16119000;109258.06;31;2471000;2471000;Souterrain;45041;16711;Systeme d'approvisionnement sans traitement Notre-Dame-du-Mont-Carmel (rg St-Felix);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.4441003;-72.67297697;NULL
Y2007135;Ville de Sutton;12510;2011;7;55;3153000;119500;0;0;0;Surface;45042;15474;Station de purification Sutton (canton) - aut.traitement;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.09499585;-72.54897257;NULL
13434386;Municipalite de la paroisse de Notre-Dame-du-Mont-Carmel;13294;2011;4;205;16119000;109258.06;30;1219000;1219000;Souterrain;45043;16711;Systeme d'approvisionnement sans traitement Notre-Dame-du-Mont-Carmel (rg St-Felix);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.4441003;-72.67297697;NULL
Y2064795;Ressources Metanor inc.;12856;2011;4;365;707381000;2291833.33;30;50995000;50995000;Souterrain;39745;16019;Mine Lac Bachelor;212220;Extraction de minerais d'or & d'argent;21222 ;49.49833333;-76.14638889;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;8;26;9296000;456833.33;0;0;0;Souterrain;39752;15451;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.371157;-72.670753;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;9;26;9296000;456833.33;0;0;0;Souterrain;39754;15451;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.371157;-72.670753;NULL
Y2064795;Ressources Metanor inc.;12856;2011;10;365;707381000;2291833.33;31;54875000;54875000;Souterrain;39755;16019;Mine Lac Bachelor;212220;Extraction de minerais d'or & d'argent;21222 ;49.49833333;-76.14638889;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;10;26;9296000;456833.33;0;0;0;Souterrain;39756;15451;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.371157;-72.670753;NULL
29194883;ABB inc.;14387;2011;2;365;11100000;33035.71;28;925000;925000;NULL;61446;18537;ABB (inc);335311;Fab. de transformateurs (sauf electroniques);33531 ;NULL;NULL;NULL
29194883;ABB inc.;14387;2011;1;365;11100000;33035.71;31;925000;925000;NULL;61445;18537;ABB (inc);335311;Fab. de transformateurs (sauf electroniques);33531 ;NULL;NULL;NULL
90540014;Unidindon inc.;13877;2011;1;239;30857000;178000;20;3494000;3494000;Souterrain;54361;17644;Unidindon inc.;311615;Transformation de la volaille;31161 ;45.517036;-73.13;NULL
Y2056501;Municipalite de Cacouna;12839;2011;2;365;62645000;264366.67;28;4313000;4313000;Souterrain;39439;15993;Systeme d'approvisionnement sans traitement Cacouna;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;47.91906386;-69.50313122;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;10;166;315572000;2453857.14;10;19967000;19967000;Souterrain;37211;15458;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37173871;-72.66330759;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;11;166;315572000;2453857.14;9;14742000;14742000;Souterrain;37212;15458;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37173871;-72.66330759;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;12;166;315572000;2453857.14;13;14942000;14942000;Souterrain;37213;15458;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37173871;-72.66330759;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;1;67;113221000;2099642.86;0;0;0;Souterrain;37251;15455;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37100605;-72.67266422;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;2;67;113221000;2099642.86;12;22871000;22871000;Souterrain;37252;15455;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37100605;-72.67266422;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;3;67;113221000;2099642.86;12;21006000;21006000;Souterrain;37253;15455;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37100605;-72.67266422;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;6;39;51349000;1979300;8;14618000;14618000;Souterrain;37268;15460;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37121824;-72.6709063;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;7;39;51349000;1979300;1;20000;20000;Souterrain;37269;15460;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37121824;-72.6709063;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;8;39;51349000;1979300;2;167000;167000;Souterrain;37270;15460;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37121824;-72.6709063;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;9;39;51349000;1979300;1;12000;12000;Souterrain;37271;15460;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37121824;-72.6709063;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;10;39;51349000;1979300;1;39000;39000;Souterrain;37272;15460;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37121824;-72.6709063;NULL
Y2093716;Niobec inc.;12926;2011;5;365;619912000;1801000;31;55831000;55831000;Souterrain;40726;16142;Niobec inc.;21229;Extraction d'autres minerais metalliques;2122  ;48.525;-71.14722222;NULL
Y2093716;Niobec inc.;12926;2011;6;365;619912000;1801000;30;51720000;51720000;Souterrain;40727;16142;Niobec inc.;21229;Extraction d'autres minerais metalliques;2122  ;48.525;-71.14722222;NULL
Y2093716;Niobec inc.;12926;2011;7;365;619912000;1801000;31;55707000;55707000;Souterrain;40728;16142;Niobec inc.;21229;Extraction d'autres minerais metalliques;2122  ;48.525;-71.14722222;NULL
Y2093716;Niobec inc.;12926;2011;8;365;619912000;1801000;31;55025000;55025000;Souterrain;40729;16142;Niobec inc.;21229;Extraction d'autres minerais metalliques;2122  ;48.525;-71.14722222;NULL
14465595;Municipalite de Pontiac;12922;2011;4;365;270317600;969935.48;30;28616100;28616100;Surface;40770;16137;Station de purification Pontiac (post.chl.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.51460455;-76.23434033;NULL
14176242;Municipalite de Chambord;12916;2011;1;365;86336000;270580.65;31;6401000;6401000;Souterrain;40780;16125;Poste d'eau potable de Chambord;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;48.3922325;-72.0670611;NULL
14465595;Municipalite de Pontiac;12922;2011;5;365;270317600;969935.48;31;30006000;30006000;Surface;40771;16137;Station de purification Pontiac (post.chl.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.51460455;-76.23434033;NULL
13425681;Municipalite de Vercheres;12670;2011;12;365;1020084000;3640806.45;31;76107000;76107000;Surface;37177;15736;Station de purification - Municipalite de Vercheres (sta.pur.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;45.77788409;-73.36240578;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;3;166;315572000;2453857.14;17;38393000;38393000;Souterrain;37204;15458;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37173871;-72.66330759;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;4;166;315572000;2453857.14;8;8935000;8935000;Souterrain;37205;15458;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37173871;-72.66330759;NULL
Y2007347;Ville de Trois-Rivieres;12504;2011;5;166;315572000;2453857.14;31;48359000;48359000;Souterrain;37206;15458;Station de purification Trois-RivIeres-Ouest (aut. trait.);22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37173871;-72.66330759;NULL
18455873;Materiaux Blanchet inc.;12527;2011;9;364;11478000;67666.67;30;1000;1000;Souterrain;33989;15509;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94674843;-69.74799344;NULL
18455873;Materiaux Blanchet inc.;12527;2011;11;364;11478000;67666.67;30;2030000;2030000;Souterrain;33991;15509;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94674843;-69.74799344;NULL
18455873;Materiaux Blanchet inc.;12527;2011;12;364;11478000;67666.67;31;1673000;1673000;Souterrain;33992;15509;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94674843;-69.74799344;NULL
18455873;Materiaux Blanchet inc.;12527;2011;1;365;9582000;44612.9;31;644000;644000;Surface;33993;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;2;365;9582000;44612.9;28;5000;5000;Surface;33994;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;3;365;9582000;44612.9;31;489000;489000;Surface;33995;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;4;365;9582000;44612.9;30;546000;546000;Surface;33996;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;5;365;9582000;44612.9;31;642000;642000;Surface;33997;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;6;365;9582000;44612.9;30;1254000;1254000;Surface;33998;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;8;365;9582000;44612.9;31;1383000;1383000;Surface;34000;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;9;365;9582000;44612.9;30;1217000;1217000;Surface;34001;15512;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94690637;-69.74723349;NULL
18455873;Materiaux Blanchet inc.;12527;2011;6;365;13042000;92666.67;30;437000;437000;Souterrain;34010;15510;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94656273;-69.74749151;NULL
18455873;Materiaux Blanchet inc.;12527;2011;7;365;13042000;92666.67;31;409000;409000;Souterrain;34011;15510;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94656273;-69.74749151;NULL
18455873;Materiaux Blanchet inc.;12527;2011;8;365;13042000;92666.67;31;986000;986000;Souterrain;34012;15510;Materiaux Blanchet inc.;32111;Scieries & preservation du bois;3211  ;46.94656273;-69.74749151;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;5;9;532000;134000;0;0;0;Souterrain;33597;15406;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.38596165;-72.53947298;NULL
13430772;Municipalite de Sainte-emelie-de-l'energie;12465;2011;7;365;147724000;810066.67;31;11377000;11377000;Souterrain;33602;15329;Station de purification Ste-emelie;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.32932647;-73.64524857;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;8;9;532000;134000;1;81000;81000;Souterrain;33604;15406;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.38596165;-72.53947298;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;12;365;217802000;751354.84;31;14019000;14019000;Souterrain;35561;15396;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.37183554;-72.53939572;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;1;26;16025000;1006909.09;0;0;0;Souterrain;35564;15410;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.39684401;-72.56502994;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;2;26;16025000;1006909.09;0;0;0;Souterrain;35566;15410;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.39684401;-72.56502994;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;12;26;16025000;1006909.09;0;0;0;Souterrain;35584;15410;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.39684401;-72.56502994;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;1;365;393018000;1450000;31;34061000;34061000;Souterrain;35585;15422;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.3833099;-72.53122499;NULL
Y2007347;Ville de Trois-Rivieres;12499;2011;2;365;393018000;1450000;28;31538000;31538000;Souterrain;35586;15422;Secteur Cap-de-la-Madeleine  Trois-Rivieres;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.3833099;-72.53122499;NULL
13430483;Municipalite de Lac-Beauport;12571;2011;4;363;359927000;1238333.33;30;25986000;25986000;Souterrain;35659;15586;Poste d'eau potable de Lac-Beauport;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.93593546;-71.30945293;NULL
13430483;Municipalite de Lac-Beauport;12571;2011;5;363;359927000;1238333.33;31;33949000;33949000;Souterrain;35660;15586;Poste d'eau potable de Lac-Beauport;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.93593546;-71.30945293;NULL
13430483;Municipalite de Lac-Beauport;12571;2011;6;363;359927000;1238333.33;30;37150000;37150000;Souterrain;35661;15586;Poste d'eau potable de Lac-Beauport;22131;Reseaux d'aqueduc & systemes d'irrigation;2213  ;46.93593546;-71.30945293;NULL
